lat,lon
48.161,11.567
48.159,11.563
48.130,11.363
48.396,11.769
53.843,10.641
52.553,13.446
52.550,13.459
52.547,13.443
49.597,11.017
48.194,11.257
48.193,11.256
51.147,11.832
51.713,8.636
52.533,13.452
49.255,7.042
51.207,6.954
49.783,9.933
51.569,7.525
51.568,7.525
53.457,9.985
53.804,10.226
52.426,12.504
52.427,12.504
53.232,7.464
48.178,11.253
52.011,8.598
50.110,8.540
51.189,14.745
53.582,9.856
51.529,9.881
52.783,7.300
51.891,10.183
52.542,13.420
52.543,13.418
47.863,12.028
53.520,7.277
51.174,9.363
49.524,8.358
48.387,9.288
50.157,7.714
51.325,6.944
51.325,6.944
48.113,11.549
48.161,11.223
49.138,9.216
49.137,9.227
49.138,9.224
49.348,11.160
48.188,11.250
50.418,12.175
51.347,6.618
52.551,13.383
52.551,13.383
51.688,7.886
50.043,8.884
50.786,8.767
49.492,8.464
50.858,11.343
51.071,13.751
52.089,10.235
52.308,8.052
49.937,10.924
50.836,10.945
54.454,9.753
48.118,11.659
53.534,8.126
53.536,8.125
48.527,9.347
50.438,7.487
48.047,12.566
50.966,11.329
52.388,9.749
51.599,7.312
51.495,7.064
49.040,8.690
51.519,6.938
48.204,9.888
50.646,7.314
50.647,7.315
52.862,9.587
50.123,8.644
50.123,8.644
50.003,8.259
52.497,13.424
48.879,9.528
52.430,12.533
53.230,10.887
48.252,12.531
49.225,7.001
51.547,7.318
49.211,9.254
53.594,7.204
53.961,10.861
51.588,8.517
50.922,6.921
49.203,9.965
52.155,9.788
48.900,8.670
50.993,10.293
51.506,7.194
52.300,8.037
49.668,9.509
51.734,6.297
52.559,13.375
49.473,8.472
50.493,12.601
50.493,12.604
48.164,11.564
48.171,11.563
48.043,7.868
48.040,7.860
50.104,8.637
51.804,7.049
52.163,9.971
49.031,10.274
48.297,8.576
48.408,11.738
52.533,13.350
52.533,13.345
53.639,10.286
53.487,10.180
49.622,9.663
53.291,8.164
52.180,11.667
52.443,8.578
49.593,8.732
49.588,8.729
53.585,10.026
51.275,7.218
49.474,10.988
50.980,6.099
50.995,11.067
54.306,11.074
53.531,8.632
50.732,6.596
47.982,11.096
51.536,9.934
52.967,11.150
52.967,11.151
53.491,8.601
48.753,11.849
48.752,11.849
48.730,9.253
48.165,11.472
49.898,10.881
49.737,10.163
47.916,7.700
53.242,7.506
49.136,8.908
49.072,12.186
49.076,12.195
51.672,8.916
49.033,11.580
48.125,11.542
50.390,7.343
51.316,9.463
51.334,12.615
52.299,8.060
51.065,13.750
50.556,9.667
50.293,6.671
51.476,7.510
51.297,6.849
51.298,6.853
50.867,7.042
53.526,8.129
53.671,7.354
51.706,7.379
50.564,9.659
50.700,7.145
49.164,9.219
49.010,13.217
53.574,9.977
50.975,14.698
54.308,13.098
54.081,13.418
52.951,8.028
52.950,8.027
51.034,13.585
48.162,11.564
48.163,11.564
51.037,6.883
48.412,9.505
48.411,9.505
48.110,11.575
48.967,9.274
48.941,9.296
54.373,13.699
47.944,10.308
53.110,9.143
49.818,9.795
51.791,12.600
49.995,8.664
50.645,13.159
52.481,10.088
52.485,10.096
50.905,12.962
50.571,13.123
53.649,7.424
53.885,8.643
49.994,8.276
53.248,10.432
50.572,7.289
50.719,11.334
54.713,8.407
50.819,6.260
50.819,6.259
48.274,12.258
48.271,12.259
51.500,7.049
52.098,11.623
51.298,6.860
52.615,8.364
50.805,8.769
52.519,13.410
52.142,11.581
53.432,11.196
48.172,12.726
52.151,9.948
49.679,6.952
49.892,9.035
50.955,7.016
51.314,9.445
52.479,13.308
53.582,9.954
50.919,12.809
52.501,13.423
52.503,13.414
50.889,7.185
49.047,9.189
52.644,9.209
51.853,8.287
49.221,10.727
50.854,7.963
50.844,7.966
49.154,8.981
48.641,9.348
51.118,7.400
51.121,7.379
50.844,10.117
53.503,8.011
51.745,11.961
49.827,8.748
52.527,13.332
51.011,13.829
54.582,10.022
51.057,14.504
50.913,6.925
51.388,7.766
52.210,7.922
50.928,6.945
51.420,8.776
49.857,10.690
53.754,9.652
53.610,9.958
48.909,11.946
49.436,10.972
52.477,13.426
52.474,13.427
50.800,10.320
47.714,11.151
50.823,9.848
53.449,8.118
52.482,13.433
52.479,13.437
51.262,6.520
53.613,10.676
52.159,10.336
50.430,9.642
48.154,11.553
50.139,8.347
48.189,7.764
51.320,9.547
51.315,9.540
53.845,8.692
48.685,9.363
52.516,11.402
52.164,10.527
52.457,13.383
52.451,13.385
52.445,13.386
52.201,7.940
49.590,11.007
50.610,10.672
50.639,10.698
50.724,10.469
48.163,11.732
49.319,9.130
50.926,6.958
53.358,8.657
53.342,8.419
51.904,7.674
52.464,10.852
52.447,10.801
52.209,7.320
52.208,7.319
52.211,7.320
51.986,10.887
51.979,10.981
51.451,7.030
53.051,14.278
49.749,8.402
53.523,9.674
52.443,10.814
52.398,10.838
52.434,8.396
50.943,11.594
47.659,9.854
52.248,10.488
53.838,10.761
52.962,7.275
51.548,8.562
51.574,6.904
50.958,7.115
52.163,13.473
49.425,8.688
53.788,10.002
47.998,12.535
51.262,7.128
49.456,9.475
48.001,11.343
47.672,9.492
52.289,13.617
51.503,7.010
53.294,10.504
54.938,8.321
49.384,8.393
51.433,6.790
49.076,9.565
51.728,10.253
53.728,7.368
49.509,10.147
48.154,11.464
49.412,8.710
51.833,7.281
48.649,9.445
53.707,9.990
53.555,10.052
51.198,14.133
51.745,8.756
50.955,6.919
51.746,8.748
52.415,9.797
50.985,11.328
50.985,11.329
50.928,11.581
54.292,10.595
50.505,12.509
49.997,11.779
51.325,9.511
49.122,10.752
51.019,7.379
51.020,7.377
52.379,8.609
52.378,8.624
49.297,11.286
52.569,14.072
52.210,8.331
51.619,7.525
53.826,9.287
52.601,10.073
50.795,6.127
52.488,13.265
52.443,13.432
51.251,6.328
47.810,11.137
49.289,10.570
49.960,8.014
51.981,8.051
51.993,8.043
48.179,11.527
49.475,11.102
52.558,13.721
54.313,10.159
48.737,9.318
51.314,9.435
48.941,9.296
54.671,13.305
48.135,11.375
53.936,10.310
48.830,9.168
49.227,9.382
48.630,13.188
48.620,13.189
51.673,8.604
47.965,12.586
53.502,7.091
52.249,10.480
52.562,13.214
53.114,9.142
53.111,9.141
53.115,9.142
53.504,10.478
51.859,7.492
51.860,7.492
48.379,11.752
50.461,8.584
52.225,12.858
50.865,7.318
52.559,13.406
50.076,8.213
48.307,11.890
52.526,13.423
47.600,11.057
47.600,11.055
47.600,11.054
48.109,11.450
48.109,11.451
53.280,10.437
51.336,11.232
49.793,9.946
49.829,8.746
52.396,13.717
53.594,10.045
53.677,14.087
48.106,11.593
49.903,10.864
52.456,13.322
52.678,13.597
52.145,10.336
51.425,7.538
48.583,10.500
50.048,8.220
53.568,9.983
50.911,6.942
50.512,7.297
50.508,12.128
53.539,7.960
49.926,11.598
49.931,11.597
51.213,6.962
50.844,9.913
54.313,10.800
51.207,6.959
53.233,7.477
53.232,7.477
49.474,8.618
54.310,10.796
51.572,14.172
51.279,7.776
50.919,13.344
52.465,13.383
52.568,9.027
48.156,11.572
52.564,9.028
52.216,11.029
52.126,11.666
52.126,11.666
52.345,9.690
52.160,10.327
47.676,11.303
51.277,8.870
52.364,13.094
51.106,8.075
52.136,8.695
48.896,10.008
50.176,8.642
54.324,8.953
52.637,13.491
49.298,11.294
49.770,8.351
51.967,8.212
53.525,8.604
49.857,9.520
48.162,11.585
51.998,8.484
51.997,8.487
51.997,8.486
47.736,9.251
51.733,9.024
49.009,8.410
49.207,12.040
48.652,13.625
48.154,11.087
48.154,11.078
50.301,8.507
50.207,9.142
53.602,9.888
54.085,13.737
48.691,9.477
54.305,8.649
53.537,8.081
48.166,11.588
47.809,8.031
53.297,10.382
53.292,10.427
53.288,10.428
49.745,8.861
51.278,8.870
51.459,6.926
53.777,12.177
53.325,9.878
53.475,8.653
52.216,13.231
51.599,6.754
47.736,9.252
48.177,12.824
48.594,13.551
52.186,7.031
50.395,7.535
51.052,13.806
48.136,11.559
50.835,12.919
53.888,10.648
49.727,6.916
49.141,8.552
49.462,11.072
51.516,11.913
53.281,12.959
51.251,6.478
47.828,10.190
54.303,8.639
53.367,13.056
51.472,7.251
54.566,10.024
51.464,7.526
51.833,7.044
53.505,13.086
52.547,11.972
52.511,13.391
51.525,7.008
50.769,6.107
49.991,8.443
51.475,7.792
48.312,7.940
50.844,12.064
50.848,12.066
49.607,6.546
48.242,12.707
50.793,8.786
50.792,8.785
49.728,10.187
51.447,6.572
50.334,6.946
49.432,8.490
50.957,6.899
54.313,9.715
49.797,9.737
49.796,9.736
52.364,8.311
50.924,6.209
53.995,10.781
48.624,9.829
50.994,5.987
50.994,5.989
50.994,5.986
50.996,5.999
53.517,8.102
53.589,7.456
49.770,8.351
51.514,7.179
48.287,10.892
51.231,6.760
52.148,7.330
51.939,8.486
52.482,13.432
52.485,13.434
47.670,9.588
47.830,7.949
48.979,9.778
50.874,7.608
52.249,11.632
52.373,9.668
50.084,8.644
51.467,7.090
51.933,8.370
48.550,8.723
48.552,8.723
53.195,9.093
48.999,9.769
51.111,7.510
50.001,8.248
50.000,8.248
50.120,8.648
51.011,6.907
53.195,9.094
48.813,11.757
50.978,6.100
51.504,14.639
51.508,14.644
52.257,7.988
52.243,8.037
50.535,12.773
50.539,12.785
52.453,9.741
55.016,8.431
52.513,13.305
51.834,8.028
51.481,11.899
50.959,7.010
54.534,8.660
50.550,12.774
51.330,9.616
48.874,10.710
51.115,12.492
52.113,11.600
52.431,13.456
52.978,12.984
52.322,12.751
52.003,8.589
51.276,7.247
50.643,10.689
50.644,10.689
49.487,8.475
52.334,8.025
52.334,8.025
53.554,9.929
53.553,9.932
50.203,8.581
53.306,7.586
47.767,10.614
50.432,8.496
52.527,13.791
52.409,13.572
47.825,10.021
51.092,6.581
51.976,7.293
51.604,7.185
54.144,11.736
54.151,11.761
50.710,12.417
48.150,11.573
49.192,12.100
53.598,9.859
53.013,12.649
49.468,10.989
48.934,12.205
50.084,8.649
53.678,8.687
48.921,8.499
48.920,8.499
51.563,6.750
51.247,7.138
52.350,7.694
53.535,8.269
52.403,13.071
52.504,13.473
49.004,9.920
50.875,10.517
47.719,9.395
52.763,9.583
54.681,8.556
50.779,6.097
52.224,13.218
54.837,9.407
49.399,10.887
49.725,11.063
49.280,10.684
52.371,7.723
52.559,13.386
47.554,10.022
52.847,9.226
52.247,8.064
52.247,8.063
51.949,7.617
51.725,8.777
48.423,9.042
47.647,7.808
52.438,7.066
53.347,13.079
48.452,11.776
53.857,10.696
53.489,10.158
50.332,7.699
51.048,12.292
51.324,7.998
50.938,6.950
51.967,7.564
51.933,7.631
51.754,8.728
51.749,8.718
51.963,7.993
51.759,8.663
48.456,13.418
50.898,11.574
50.731,6.214
48.985,8.402
52.497,13.420
51.725,13.382
53.230,11.411
47.959,8.764
52.380,9.863
50.115,8.545
49.034,12.112
52.639,7.112
50.118,8.561
48.033,8.888
54.294,9.708
52.329,14.539
52.542,13.746
52.544,13.745
53.779,10.651
50.134,8.630
50.669,8.222
49.238,7.363
53.118,9.058
52.369,9.723
48.725,9.193
53.667,9.660
48.823,9.217
52.377,7.716
48.171,12.826
49.212,7.042
53.379,10.726
51.830,12.245
51.830,12.245
54.500,9.598
52.429,10.993
50.386,8.455
48.024,10.258
49.198,12.203
50.928,6.943
48.147,11.421
48.116,11.571
54.300,10.087
52.104,8.164
53.742,8.805
53.742,8.810
50.729,7.131
53.569,9.954
52.419,13.158
50.353,9.530
50.354,9.535
50.355,9.536
50.356,9.535
48.694,8.770
49.955,11.550
51.957,10.002
51.956,10.003
49.231,8.249
52.492,13.355
51.434,9.327
50.118,8.663
52.562,13.366
51.182,7.087
51.249,7.123
51.200,8.808
52.145,12.591
50.720,12.499
51.473,7.222
53.513,10.496
48.070,11.082
52.759,12.878
51.317,6.559
51.492,7.213
49.545,10.231
51.801,12.179
52.279,8.090
53.352,12.578
53.481,12.424
49.733,9.678
51.132,9.123
48.739,8.786
52.209,14.618
52.264,14.575
52.254,14.572
47.558,10.028
52.049,9.383
50.503,8.512
51.883,9.622
47.571,8.434
47.570,8.434
49.154,8.578
51.739,8.758
51.415,7.916
48.169,8.625
52.459,13.319
52.815,9.957
53.458,9.966
51.516,8.866
50.077,8.216
50.078,8.225
50.871,9.195
50.833,12.938
53.520,12.650
53.515,12.690
47.791,11.832
48.125,11.562
50.068,10.252
51.218,6.779
51.973,7.565
52.212,7.019
49.138,11.139
50.013,9.294
53.991,10.831
53.120,9.788
51.310,9.463
52.369,7.716
52.634,7.109
53.413,9.611
50.643,9.398
50.643,9.397
52.507,9.460
52.479,13.311
52.428,10.995
48.790,9.405
47.559,7.784
48.425,10.420
48.425,10.421
53.376,10.754
48.117,9.804
51.019,13.780
50.104,6.730
50.740,12.850
49.664,10.066
49.663,10.071
53.604,11.424
47.824,12.638
51.410,7.215
50.610,10.116
53.794,12.177
47.761,12.749
53.797,12.171
50.918,13.328
51.136,7.341
51.152,7.342
51.347,7.494
50.102,8.559
54.312,9.654
48.972,8.865
47.906,12.597
51.783,10.197
52.925,12.804
51.889,12.233
51.905,12.257
51.889,12.234
53.707,7.147
53.674,7.574
53.516,8.115
53.691,7.808
51.663,7.756
51.662,7.725
50.896,11.283
53.401,14.127
49.384,8.391
51.493,7.251
48.818,9.215
52.636,10.052
48.353,10.894
53.580,9.935
52.270,7.431
52.270,7.431
49.929,8.653
51.102,14.678
53.345,9.858
50.953,14.873
51.102,14.670
51.620,7.638
53.603,9.486
52.091,10.162
51.946,8.582
49.436,10.967
52.548,13.392
53.929,9.751
51.671,8.599
52.308,8.916
49.578,10.992
52.459,13.323
52.468,13.442
52.309,8.934
50.921,10.397
51.594,7.557
51.315,7.065
51.312,7.067
50.887,14.802
50.319,11.927
49.267,11.926
48.256,10.874
49.213,9.244
48.432,11.599
52.541,10.134
48.566,12.169
48.564,12.164
50.105,8.650
52.429,8.623
53.406,7.769
50.956,6.957
50.957,6.956
52.144,14.649
53.581,9.971
51.952,8.571
52.129,14.636
52.362,9.716
49.797,9.931
52.473,13.308
48.851,11.643
51.305,6.587
51.066,13.894
49.272,8.841
51.376,7.699
51.510,7.380
48.186,11.577
48.854,10.503
50.096,8.671
52.493,13.383
52.494,13.384
51.838,11.761
51.838,11.761
48.398,9.996
52.122,9.737
47.557,9.691
52.530,13.668
52.530,13.668
52.519,13.708
50.936,6.923
51.708,7.834
51.495,6.941
51.314,7.067
51.195,13.313
51.910,8.608
51.349,8.279
53.544,10.226
53.546,10.231
49.628,11.549
48.538,8.571
49.981,8.244
51.353,8.197
49.463,11.156
51.585,7.316
50.665,7.171
47.746,8.955
49.754,6.636
49.898,8.682
49.898,8.684
51.490,12.902
49.049,8.378
54.139,12.050
54.138,12.052
51.593,7.311
48.110,11.299
51.656,6.633
48.060,8.460
48.348,13.303
52.254,14.572
51.156,12.551
50.106,8.770
49.803,11.261
51.903,7.624
51.903,7.625
53.542,10.216
53.543,10.214
51.103,6.947
52.515,13.466
50.618,12.730
50.624,12.735
49.218,12.083
52.357,9.854
54.311,10.145
54.314,10.149
52.274,9.844
50.739,7.096
53.525,10.151
54.314,10.147
49.798,9.955
51.172,9.054
52.501,7.227
52.496,7.228
48.714,9.154
51.513,7.449
52.966,7.327
51.362,6.419
48.061,11.772
51.518,6.925
48.132,8.229
51.018,13.832
51.247,6.695
51.715,9.180
50.980,11.325
50.765,8.179
49.154,9.224
49.909,8.496
49.909,8.496
51.678,6.938
52.442,13.267
51.281,6.658
50.643,12.914
49.733,10.600
51.445,12.046
50.781,7.957
48.086,10.286
51.386,7.053
52.533,13.429
54.413,10.414
51.259,6.536
49.869,8.664
50.140,8.902
48.099,11.788
54.470,9.836
52.141,14.651
51.703,8.770
50.982,13.866
50.976,13.869
53.560,9.886
51.807,10.940
49.009,8.407
49.009,8.397
49.008,8.411
50.959,13.857
48.837,11.223
53.595,9.473
49.869,8.669
52.968,11.160
51.924,7.520
51.681,6.574
50.953,13.957
50.092,8.503
53.802,9.979
49.251,11.235
50.645,10.595
48.345,10.593
50.979,10.303
50.976,10.322
50.995,10.309
50.995,10.310
51.340,6.370
48.133,11.575
49.769,8.642
47.710,10.330
47.712,10.329
51.149,6.868
50.101,8.632
51.352,7.120
50.695,6.490
49.856,8.651
51.531,7.459
50.738,7.009
48.148,11.618
48.148,11.618
50.991,10.298
50.745,8.078
51.954,8.813
51.622,10.414
52.471,13.337
48.862,13.394
48.250,11.651
48.884,13.478
48.882,8.510
50.809,12.578
52.295,7.111
52.206,7.049
47.996,7.835
53.523,13.257
49.254,11.246
53.565,9.814
53.386,9.979
53.420,10.020
50.792,12.377
51.530,9.936
50.058,8.244
52.409,13.381
48.309,8.372
48.607,11.619
50.438,7.401
51.667,6.556
51.116,10.643
47.766,11.157
51.269,7.193
50.807,13.412
48.535,8.021
50.115,8.674
50.122,8.648
50.087,11.492
52.488,13.299
53.159,12.177
53.159,12.178
49.979,7.928
49.413,7.552
50.532,7.757
51.498,7.616
49.430,11.017
53.460,9.984
50.923,6.959
51.665,7.082
48.410,9.959
52.537,13.286
48.620,12.981
52.472,13.335
48.830,11.598
51.657,7.010
50.323,7.228
49.198,12.057
51.165,6.874
51.472,7.764
54.453,9.836
54.452,9.835
50.912,10.207
51.682,6.957
51.953,7.643
48.309,10.905
50.026,8.116
52.497,10.762
47.813,7.610
49.379,8.691
49.402,8.691
53.338,9.974
49.618,9.177
50.713,12.369
54.107,11.621
51.981,9.504
53.691,10.257
52.263,11.423
51.500,6.836
53.689,9.171
54.303,10.139
50.500,9.476
53.576,11.661
51.252,6.978
51.572,8.404
49.444,7.772
48.177,11.251
50.753,9.278
48.177,11.251
51.660,6.631
52.481,13.427
48.150,11.557
49.551,10.715
53.685,9.159
53.685,9.160
52.801,9.969
52.801,9.967
52.800,9.971
50.255,8.638
51.317,9.498
51.317,9.497
52.548,13.504
48.883,8.155
53.682,9.179
52.192,9.459
48.965,8.300
52.515,13.476
52.514,13.477
52.557,13.425
52.557,13.424
49.443,8.420
52.398,9.772
53.158,12.171
53.158,12.173
52.575,13.284
51.984,7.786
48.449,12.107
48.088,10.857
48.090,10.857
48.092,10.857
52.542,13.491
53.548,9.989
53.642,9.889
48.275,9.479
48.176,11.252
51.432,6.977
50.678,12.981
50.646,12.970
49.482,7.180
49.625,8.360
51.658,6.460
51.315,9.481
51.315,9.485
50.363,7.575
51.046,6.987
53.675,10.238
53.674,10.239
53.674,10.238
50.028,9.361
51.523,6.929
51.789,11.321
48.771,9.174
49.542,10.239
49.450,11.056
52.986,9.845
52.208,7.046
50.863,8.201
47.745,8.958
51.013,13.777
50.914,7.655
49.722,12.270
48.185,11.568
51.337,9.437
50.906,6.801
51.870,10.015
52.315,7.942
50.890,12.433
50.887,12.432
52.336,8.876
51.335,6.573
50.712,13.429
52.569,7.072
51.342,6.562
52.456,13.387
52.114,12.453
53.183,7.266
52.094,7.590
51.032,6.982
53.242,7.461
49.497,11.553
50.075,8.856
49.443,11.106
50.046,9.024
50.433,8.670
50.434,8.673
48.796,11.373
48.802,11.365
48.801,11.366
48.806,11.370
52.349,14.519
52.340,14.504
52.363,14.523
48.172,11.807
53.237,7.492
50.329,8.525
53.817,8.994
51.569,8.764
47.548,7.691
51.246,6.394
52.502,13.431
54.025,12.779
51.297,6.244
50.122,8.671
48.087,11.830
51.628,9.464
48.022,11.579
49.139,8.025
48.358,10.897
50.259,10.962
50.259,10.963
52.511,13.292
49.965,9.392
53.867,11.185
52.893,8.414
49.980,10.089
49.979,10.090
49.445,7.767
52.523,13.404
52.272,8.049
49.598,11.003
50.438,7.401
48.627,10.009
51.503,14.636
52.033,8.541
48.489,9.217
51.216,6.794
50.777,6.091
53.238,10.414
50.372,7.595
52.398,10.742
51.975,7.591
49.588,10.977
49.588,10.977
47.858,12.147
51.334,6.279
47.836,12.976
51.591,7.651
51.890,13.305
48.167,11.578
48.861,13.392
48.801,9.801
48.810,8.860
48.810,8.860
48.702,9.660
48.865,9.182
53.607,10.117
52.916,8.828
50.496,12.171
47.784,9.614
47.851,12.790
54.327,8.779
49.415,7.586
52.135,8.151
50.126,8.686
48.990,9.695
54.289,10.582
53.260,10.438
53.260,10.437
47.848,11.146
51.117,7.110
53.524,12.658
47.883,11.916
51.829,12.827
51.619,7.143
47.686,8.984
51.326,6.591
50.664,7.808
50.668,7.808
50.666,7.813
52.389,9.815
47.657,9.171
50.751,7.131
51.206,9.062
48.403,11.990
51.804,9.109
47.742,8.978
53.032,9.699
48.047,10.873
52.660,13.534
48.807,9.530
50.121,8.674
51.338,6.338
48.393,12.606
48.392,12.614
53.556,13.293
53.559,9.948
52.217,7.033
48.826,11.316
48.795,9.936
51.147,14.979
51.244,7.114
48.337,7.863
53.291,7.492
48.101,11.762
47.737,8.971
51.660,7.074
53.557,10.010
52.163,9.964
52.551,13.384
54.089,12.130
54.089,12.130
51.339,6.350
49.476,8.605
50.858,12.886
49.475,7.178
52.313,9.115
51.473,7.464
48.323,10.051
52.242,14.411
49.476,8.605
53.629,9.092
50.210,8.702
52.162,7.527
48.682,9.002
48.688,9.010
51.998,11.475
49.974,10.874
50.042,10.207
50.997,10.354
52.324,9.194
50.333,8.531
48.183,11.532
47.671,12.486
51.995,6.914
51.994,6.913
51.994,6.919
52.532,13.408
50.912,6.963
52.419,13.368
48.482,9.546
49.239,9.093
52.141,11.953
51.708,6.073
53.276,10.353
48.815,9.365
49.462,11.067
51.626,10.464
50.971,7.010
48.677,9.366
52.569,13.437
52.213,7.004
48.046,10.506
52.415,10.749
52.417,10.752
50.510,10.753
50.421,7.445
50.841,12.951
48.463,11.928
50.615,12.310
53.333,8.460
52.023,8.890
49.985,6.887
52.540,13.296
52.539,13.300
52.080,8.423
50.768,9.109
50.321,8.739
50.746,12.483
50.199,8.382
52.725,10.737
50.232,8.612
50.401,10.016
51.144,8.287
51.388,14.404
50.018,8.782
52.283,7.452
51.820,8.660
48.746,9.169
50.935,13.643
49.555,8.672
49.276,9.672
49.076,9.560
53.553,9.934
48.056,10.890
51.094,6.840
50.381,7.579
53.585,10.081
47.689,10.318
48.135,8.533
50.202,9.120
50.288,11.032
48.951,8.841
48.814,9.271
50.441,7.827
52.604,12.361
51.428,7.242
48.759,9.254
53.570,9.964
51.524,7.465
51.075,11.346
48.247,10.360
49.348,8.244
48.893,9.225
49.327,12.111
49.327,12.109
50.070,8.241
51.329,9.530
52.194,9.466
49.363,8.256
48.371,13.128
52.913,8.823
52.499,13.430
49.772,9.561
48.869,10.725
48.874,10.729
50.632,12.808
52.877,10.114
49.273,11.465
50.904,13.329
50.904,13.329
48.633,12.855
52.212,11.737
48.536,8.023
48.167,11.577
51.551,10.549
50.796,7.863
48.575,13.403
49.729,11.057
53.559,13.261
47.854,12.115
52.390,9.455
53.622,9.952
50.876,13.815
50.743,9.474
51.637,11.144
48.726,9.007
50.939,12.893
51.722,7.021
48.007,7.864
50.880,13.326
47.565,9.666
54.009,10.575
54.010,10.578
50.239,8.610
52.186,8.140
48.741,9.309
53.176,8.610
52.230,9.846
50.996,11.008
48.672,9.364
50.458,8.737
48.713,9.000
53.631,8.026
52.608,13.431
52.611,13.432
52.570,13.495
48.174,8.610
53.622,9.953
53.623,9.953
52.671,13.280
50.685,13.474
48.107,11.656
48.107,11.656
48.365,10.900
48.931,13.577
48.835,9.165
50.960,7.008
50.960,7.008
51.091,8.936
51.570,8.107
53.688,10.040
50.960,7.007
50.961,7.007
50.015,8.887
49.003,13.219
51.657,10.335
53.522,9.396
51.850,11.606
48.351,9.974
49.215,8.172
52.773,8.547
51.305,7.105
51.304,7.106
51.464,7.237
51.204,6.835
51.277,9.543
51.738,7.529
48.790,9.815
48.291,9.803
49.442,11.052
48.160,11.544
48.962,9.259
51.853,11.582
52.547,13.409
51.433,7.701
52.834,8.163
48.445,13.201
51.073,6.226
51.314,6.559
48.388,9.183
53.607,8.595
52.404,13.406
52.392,13.403
52.275,7.436
52.181,7.854
49.579,10.991
52.130,11.639
53.583,9.982
53.588,9.985
52.292,7.714
52.290,7.720
52.289,7.727
53.554,10.063
49.515,8.515
50.790,8.001
51.257,10.165
50.585,12.760
53.489,10.159
48.639,12.483
48.639,12.503
48.714,9.394
48.714,9.395
48.365,10.893
51.257,7.107
48.131,11.616
53.222,10.384
53.222,10.384
54.305,9.693
51.746,6.865
53.004,9.053
50.010,8.261
50.571,10.423
50.139,8.446
53.077,8.804
53.673,7.477
50.100,8.659
52.486,13.421
49.750,6.622
51.615,7.955
50.119,8.697
51.224,13.909
51.374,12.492
48.815,11.844
52.510,13.306
52.082,11.605
51.720,12.413
52.415,10.841
49.193,9.225
49.919,9.148
49.919,9.149
52.942,8.245
52.942,8.245
48.089,11.481
53.128,13.492
53.116,13.500
53.116,13.499
51.986,9.134
49.039,9.104
51.736,6.594
49.967,8.560
49.979,8.564
48.629,8.063
49.335,8.432
49.348,8.425
52.513,13.522
50.953,6.642
50.947,6.628
52.422,12.550
48.827,9.067
52.113,7.864
50.846,12.938
51.952,7.620
51.931,7.350
51.927,7.364
51.927,7.363
51.927,7.366
48.513,10.527
53.086,8.832
50.951,6.624
48.728,8.795
52.263,11.639
52.480,9.735
51.624,13.710
52.942,12.387
51.432,12.683
52.732,10.603
52.481,13.439
49.660,11.316
51.766,7.435
51.250,7.130
52.438,13.447
49.758,6.651
48.005,7.819
48.230,8.422
51.087,6.890
52.505,13.393
49.446,8.604
50.776,6.094
51.313,7.089
49.446,11.072
51.080,7.033
50.584,10.413
51.280,6.460
47.789,11.839
51.060,7.004
51.266,9.972
51.264,9.974
51.264,9.973
53.596,10.086
48.537,9.292
50.555,10.383
51.602,7.082
52.491,13.336
53.734,14.037
48.155,11.538
48.487,12.833
50.582,10.415
50.568,10.414
50.115,8.681
49.447,11.057
52.735,8.280
52.735,8.281
52.550,13.386
54.084,12.135
52.274,8.024
48.114,11.533
51.943,7.630
51.169,6.934
48.156,11.566
51.378,7.251
49.458,8.433
51.945,7.623
52.605,11.845
49.460,11.104
50.937,6.934
49.189,9.495
50.113,8.685
47.697,9.826
49.450,8.672
51.461,6.966
48.829,9.310
48.831,9.315
50.942,6.303
52.299,13.459
52.499,13.497
48.716,11.504
51.906,7.640
51.988,6.912
51.988,6.942
51.996,6.929
51.949,7.002
51.955,6.999
51.955,7.008
51.953,7.013
51.953,7.013
51.949,7.015
51.960,6.995
49.010,8.382
48.164,11.757
52.476,13.290
52.386,10.258
54.174,12.087
50.563,7.524
53.513,9.994
52.500,13.507
51.759,10.176
50.951,7.548
52.426,13.465
50.979,7.579
49.978,11.611
54.115,12.191
51.444,14.135
51.904,7.645
51.942,13.909
51.873,12.633
51.675,8.347
49.733,12.177
49.731,12.173
51.373,10.151
53.158,8.176
51.349,12.311
48.370,10.905
48.370,10.906
47.413,10.279
51.346,12.318
53.609,9.902
50.184,8.540
50.203,8.582
48.851,10.490
51.372,10.150
51.465,13.526
49.764,6.649
49.760,6.646
53.633,9.958
50.880,6.165
52.534,7.303
52.534,7.304
47.780,10.299
53.281,9.713
49.530,9.334
51.681,11.873
49.508,9.315
50.618,7.981
50.618,7.983
52.970,7.233
50.184,8.665
52.549,13.388
50.742,9.472
53.635,9.957
51.070,13.750
51.419,7.080
49.120,9.207
47.763,8.838
51.993,9.845
51.988,9.821
50.726,7.101
49.303,8.651
52.431,7.059
53.268,9.729
53.270,9.733
52.607,12.338
48.385,7.753
51.016,5.900
51.017,5.900
51.017,5.902
51.725,6.679
49.916,7.077
51.228,6.790
51.740,8.828
51.855,6.870
48.430,10.018
48.430,10.018
48.628,12.498
48.022,7.858
52.414,12.525
49.445,11.072
49.874,8.887
47.730,10.330
52.414,12.506
52.424,13.436
51.263,7.148
52.425,12.526
50.919,6.925
50.919,6.926
52.504,13.404
52.145,12.609
